Month,Export Loaded TEUs,Import Loaded TEUs,Export Empty TEUs,Import Empty TEUs,Total TEUs,Total Loaded TEUs,Total Empty TEUs,Port,Total Rail Lifts,Container Tons,Auto Tons,Ro/Ro Tons (excl. autos),Forest Products (Break Bulk),Steel & other metals Break Bulk Tons,other Break Bulk Tons,Total General Cargo Tons,Total Containers,Import Auto Units,Export Auto Units,Total Auto UNITS,Import Ro/Ro Tons,Export Ro/Ro Tons,Month,Origin BEA Area,Total Weight in Tons,year
May 2010,160621,342171,177062,9566,689421,502792,186628,Los Angeles,,,,,,,,,,,,,,,,,,
Jun 2010,154558,371889,196793,7078,730318,526447,203871,Los Angeles,,,,,,,,,,,,,,,,,,
Jul 2010,146369,369389,208576,6412,730746,515758,214988,Los Angeles,,,,,,,,,,,,,,,,,,
Aug 2010,147609,399151,209537,7541,763837,546759,217078,Los Angeles,,,,,,,,,,,,,,,,,,
Sep 2010,139800,373249,192028,6535,711613,513050,198563,Los Angeles,,,,,,,,,,,,,,,,,,
Oct 2010,151049,349545,173095,8695,682384,500594,181790,Los Angeles,,,,,,,,,,,,,,,,,,
Nov 2010,170319,333710,152327,10614,666970,504029,162941,Los Angeles,,,,,,,,,,,,,,,,,,
Dec 2010,161625,299304,138166,13556,612652,460929,151722,Los Angeles,,,,,,,,,,,,,,,,,,
Jan 2011,159051,338607,146348,16513,660518,497657,162860,Los Angeles,,,,,,,,,,,,,,,,,,
Feb 2011,150357,275886,115393,13277,554913,426244,128669,Los Angeles,,,,,,,,,,,,,,,,,,
Mar 2011,192849,297023,95144,15780,600796,489872,110924,Los Angeles,,,,,,,,,,,,,,,,,,
Apr 2011,167448,312360,122978,14486,617272,479808,137464,Los Angeles,,,,,,,,,,,,,,,,,,
May 2011,184274,360969,133531,14159,692934,545244,147690,Los Angeles,,,,,,,,,,,,,,,,,,
Jun 2011,163137,333894,128234,15529,640795,497032,143763,Los Angeles,,,,,,,,,,,,,,,,,,
Jul 2011,165135,357668,147891,17632,688326,522803,165523,Los Angeles,,,,,,,,,,,,,,,,,,
Aug 2011,184232,376190,148062,14688,723171,560421,162750,Los Angeles,,,,,,,,,,,,,,,,,,
Sep 2011,176954,372655,145235,10780,705624,549609,156014,Los Angeles,,,,,,,,,,,,,,,,,,
Oct 2011,193548,368843,138601,11595,712586,562391,150196,Los Angeles,,,,,,,,,,,,,,,,,,
Nov 2011,195878,354313,129892,14025,694109,550191,143918,Los Angeles,,,,,,,,,,,,,,,,,,
Dec 2011,176531,318356,139774,14809,649469,494886,154582,Los Angeles,,,,,,,,,,,,,,,,,,
Jan 2012,168427,356395,164464,9429,698715,524822,173893,Los Angeles,,,,,,,,,,,,,,,,,,
Feb 2012,164725,254360,97469,9099,525653,419085,106569,Los Angeles,,,,,,,,,,,,,,,,,,
Mar 2012,188156,324758,123555,13984,650452,512914,137539,Los Angeles,,,,,,,,,,,,,,,,,,
Apr 2012,186838,364555,146308,9481,707182,551393,155789,Los Angeles,,,,,,,,,,,,,,,,,,
May 2012,185108,370722,166671,8853,731353,555829,175524,Los Angeles,,,,,,,,,,,,,,,,,,
Jun 2012,174418,353931,158826,9673,696848,528349,168499,Los Angeles,,,,,,,,,,,,,,,,,,
Jul 2012,165581,371859,179874,9061,726375,537440,188935,Los Angeles,,,,,,,,,,,,,,,,,,
Aug 2012,164819,360762,170260,10829,706670,525581,181089,Los Angeles,,,,,,,,,,,,,,,,,,
Sep 2012,172433,385250,178544,8696,744923,557683,187240,Los Angeles,,,,,,,,,,,,,,,,,,
Oct 2012,179810,364882,164211,9503,718406,544692,173714,Los Angeles,,,,,,,,,,,,,,,,,,
Nov 2012,145344,288274,138878,10487,582982,433618,149364,Los Angeles,,,,,,,,,,,,,,,,,,
Dec 2012,147417,296874,135766,8097,588154,444291,143863,Los Angeles,,,,,,,,,,,,,,,,,,
Jan 2013,159258,337428,160601,11713,669000,496686,172314,Los Angeles,,,,,,,,,,,,,,,,,,
Feb 2013,156691,318547,132763,6958,614959,475238,139721,Los Angeles,,,,,,,,,,,,,,,,,,
Mar 2013,154428,231397,106192,11151,503168,385825,117343,Los Angeles,,,,,,,,,,,,,,,,,,
Apr 2013,160130,326781,145168,8252,640330,486910,153420,Los Angeles,,,,,,,,,,,,,,,,,,
May 2013,154904,326115,143816,12017,636852,481019,155832,Los Angeles,,,,,,,,,,,,,,,,,,
Jun 2013,148204,328325,159810,10312,646650,476528,170122,Los Angeles,,,,,,,,,,,,,,,,,,
Jul 2013,157586,370746,175272,12037,715640,528331,187309,Los Angeles,,,,,,,,,,,,,,,,,,
Aug 2013,158484,355683,182494,13015,709676,514167,195508,Los Angeles,,,,,,,,,,,,,,,,,,
Sep 2013,150380,370786,177838,11888,710892,521166,189727,Los Angeles,,,,,,,,,,,,,,,,,,
Oct 2013,169568,346138,152187,16315,684207,515706,168501,Los Angeles,,,,,,,,,,,,,,,,,,
Nov 2013,179176,342247,152681,9745,683849,521423,162426,Los Angeles,,,,,,,,,,,,,,,,,,
Dec 2013,172261,322501,147976,10621,653358,494762,158597,Los Angeles,,,,,,,,,,,,,,,,,,
Jan 2014,161938,360037,151878,11697,685550,521975,163575,Los Angeles,,,,,,,,,,,,,,,,,,
Feb 2014,146926,284812,116324,11725,559786,431738,128048,Los Angeles,,,,,,,,,,,,,,,,,,
Mar 2014,187826,327497,144562,15389,675274,515323,159951,Los Angeles,,,,,,,,,,,,,,,,,,
Apr 2014,172945,364126,155048,13918,706037,537071,168966,Los Angeles,,,,,,,,,,,,,,,,,,
May 2014,158473,351404,162658,16607,689142,509877,179265,Los Angeles,,,,,,,,,,,,,,,,,,
Jun 2014,160823,382666,179523,13427,736439,543489,192950,Los Angeles,,,,,,,,,,,,,,,,,,
Jul 2014,163294,363394,173920,16799,717407,526688,190719,Los Angeles,,,,,,,,,,,,,,,,,,
Aug 2014,168248,383551,186451,19452,757702,551799,205903,Los Angeles,,,,,,,,,,,,,,,,,,
Sep 2014,150678,411507,200233,12714,775133,562185,212947,Los Angeles,,,,,,,,,,,,,,,,,,
Oct 2014,158182,370938,175943,10620,715683,529120,186563,Los Angeles,,,,,,,,,,,,,,,,,,
Nov 2014,150568,333153,169541,10084,663346,483721,179625,Los Angeles,,,,,,,,,,,,,,,,,,
Dec 2014,152112,336675,162056,7724,658567,488787,169780,Los Angeles,,,,,,,,,,,,,,,,,,
Jan 2015,124365,259206,137118,8737,529427,383572,145856,Los Angeles,,,,,,,,,,,,,,,,,,
Feb 2015,131806,254225,110901,5731,502663,386032,116632,Los Angeles,,,,,,,,,,,,,,,,,,
Mar 2015,145536,430898,207118,8311,791864,576434,215429,Los Angeles,,,,,,,,,,,,,,,,,,
Apr 2015,145656,328140,177724,11454,662973,473796,189177,Los Angeles,,,,,,,,,,,,,,,,,,
May 2015,152917,348427,182189,11258,694791,501344,193447,Los Angeles,,,,,,,,,,,,,,,,,,
Jun 2015,143549,368708,200473,9072,721803,512258,209545,Los Angeles,,,,,,,,,,,,,,,,,,
Jul 2015,136402,350628,200724,11374,699128,487030,212098,Los Angeles,,,,,,,,,,,,,,,,,,
Aug 2015,143936,407804,225413,9514,786668,551740,234927,Los Angeles,,,,,,,,,,,,,,,,,,
Sep 2015,124286,372992,222058,10972,730307,497278,233029,Los Angeles,,,,,,,,,,,,,,,,,,
Oct 2015,134964,358602,197210,13814,704589,493565,211024,Los Angeles,,,,,,,,,,,,,,,,,,
Nov 2015,142020,358423,199234,10291,709969,500444,209525,Los Angeles,,,,,,,,,,,,,,,,,,
Dec 2015,131239,321408,163991,9639,626277,452647,173630,Los Angeles,,,,,,,,,,,,,,,,,,
Jan 2016,126240,367209,202942,8007,704398,493449,210949,Los Angeles,,,,,,,,,,,,,,,,,,
Feb 2016,146489,372744,183864,10624,713721,519233,194488,Los Angeles,,,,,,,,,,,,,,,,,,
Mar 2016,159362,287231,156651,9618,612863,446594,166269,Los Angeles,,,,,,,,,,,,,,,,,,
Apr 2016,144104,343574,157870,10629,656177,487678,168499,Los Angeles,,,,,,,,,,,,,,,,,,
May 2016,162487,400766,196213,10943,770409,563253,207156,Los Angeles,,,,,,,,,,,,,,,,,,
Jun 2016,140562,355623,170268,9554,676007,496184,179822,Los Angeles,,,,,,,,,,,,,,,,,,
Jul 2016,132490,368697,175948,10757,687892,501187,186705,Los Angeles,,,,,,,,,,,,,,,,,,
Aug 2016,153005,411367,222738,11823,798933,564372,234561,Los Angeles,,,,,,,,,,,,,,,,,,
Sep 2016,145096,388958,202633,11020,747707,534055,213653,Los Angeles,,,,,,,,,,,,,,,,,,
Oct 2016,166406,417311,219971,10886,814574,583717,230857,Los Angeles,,,,,,,,,,,,,,,,,,
Nov 2016,177360,437050,251893,11261,877564,614410,263154,Los Angeles,,,,,,,,,,,,,,,,,,
Dec 2016,164900,394217,226755,10664,796536,559118,237419,Los Angeles,,,,,,,,,,,,,,,,,,
Jan 2017,162420,415423,235822,12975,826640,577843,248797,Los Angeles,,,,,,,,,,,,,,,,,,
Feb 2017,155358,298975,161442,9607,625381,454333,171049,Los Angeles,,,,,,,,,,,,,,,,,,
Mar 2017,191772,373549,211115,12088,788524,565321,223203,Los Angeles,,,,,,,,,,,,,,,,,,
Apr 2017,157662,372041,175577,9476,714755,529702,185053,Los Angeles,,,,,,,,,,,,,,,,,,
May 2017,169639,413021,202076,11481,796217,582660,213556,Los Angeles,,,,,,,,,,,,,,,,,,
Jun 2017,145528,372272,202721,10512,731032,517800,213233,Los Angeles,,,,,,,,,,,,,,,,,,
Jul 2017,154926,417091,214200,10587,796804,572016,224788,Los Angeles,,,,,,,,,,,,,,,,,,
Aug 2017,159197,432479,245621,10560,847857,591676,256181,Los Angeles,,,,,,,,,,,,,,,,,,
Sep 2017,128446,388670,236973,9696,763784,517116,246669,Los Angeles,,,,,,,,,,,,,,,,,,
Oct 2017,144210,383385,206594,14574,748762,527595,221167,Los Angeles,,,,,,,,,,,,,,,,,,
Nov 2017,177913,463691,270524,12097,924226,641604,282622,Los Angeles,,,,,,,,,,,,,,,,,,
Dec 2017,152866,385492,229044,11809,779211,538358,240853,Los Angeles,,,,,,,,,,,,,,,,,,
Jan 2018,150035,422832,226564,9297,808728,572867,235861,Los Angeles,,,,,,,,,,,,,,,,,,
Feb 2018,157591,383090,174785,9593,725059,540681,184379,Los Angeles,,,,,,,,,,,,,,,,,,
Mar 2018,163707,264460,140317,9382,577866,428167,149699,Los Angeles,,,,,,,,,,,,,,,,,,
Apr 2018,164704,361108,168306,11418,705536,525812,179724,Los Angeles,,,,,,,,,,,,,,,,,,
May 2018,168681,405587,182751,11786,768804,574268,194537,Los Angeles,,,,,,,,,,,,,,,,,,
